osm_key,osm_type,osm_id,name,latitude,longitude,stop_type,operator,network,tags_json
node/293584582,node,293584582,Bajāru iela,56.9762975,24.1771135,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Bajāru iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/293584852,node,293584852,Palmu iela,56.9778591,24.18219,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Palmu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/293588468,node,293588468,Teika,56.9795061,24.1874986,bus_stop,,,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Teika"", ""public_transport"": ""platform"", ""service"": ""regional"", ""shelter"": ""yes""}"
node/293589414,node,293589414,Krustabaznīcas iela,56.9822801,24.1966293,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Krustabaznīcas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/293589415,node,293589415,Alfa,56.9837376,24.2022532,bus_stop,,,"{""bench"": ""yes"", ""check_date:shelter"": ""2025-07-05"", ""highway"": ""bus_stop"", ""name"": ""Alfa"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/293590516,node,293590516,Sporta akadēmija,56.9854979,24.2095135,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Sporta akadēmija"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/293590962,node,293590962,Tirzas iela,56.9870782,24.2225976,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Tirzas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/293592534,node,293592534,Mārkalnes iela,56.9880394,24.2307852,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Mārkalnes iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/293593276,node,293593276,Juglas iela,56.9890068,24.238395,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Juglas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/293593277,node,293593277,Jugla,56.9890932,24.2389984,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Jugla"", ""public_transport"": ""platform"", ""service"": ""regional"", ""shelter"": ""no""}"
node/293669231,node,293669231,Dienvidu tilts,56.9214191,24.1713441,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Dienvidu tilts"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""wheelchair"": ""no""}"
node/293671329,node,293671329,Slāvu rotācijas aplis (Dārzciema ielā),56.9326837,24.1819792,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Slāvu rotācijas aplis (Dārzciema ielā)"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/293672701,node,293672701,Strautu iela,56.9384759,24.1823777,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2024-09-14"", ""highway"": ""bus_stop"", ""name"": ""Strautu iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/293673060,node,293673060,Pildas iela,56.9421409,24.1821711,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2024-09-14"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Pildas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/293673332,node,293673332,Gaismas iela,56.9455619,24.1820814,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Gaismas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/293680093,node,293680093,Dārzciema iela,56.9488497,24.1873022,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Dārzciema iela"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/293853150,node,293853150,Andreja Saharova iela,56.9460085,24.2084576,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Andreja Saharova iela"", ""name:etymology"": ""Andrejs Saharovs"", ""name:etymology:wikidata"": ""Q997"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/293853447,node,293853447,Liepiņas,56.9442366,24.2220866,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Liepiņas"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/293854447,node,293854447,Baltinavas iela,56.9434212,24.2312032,bus_stop,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Baltinavas iela"", ""public_transport"": ""platform""}"
node/293854449,node,293854449,Kaivas iela,56.9439401,24.2403866,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2025-07-26"", ""highway"": ""bus_stop"", ""name"": ""Kaivas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/293858732,node,293858732,Dreiliņu rotācijas aplis,56.9433398,24.2459205,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:bin"": ""2023-07-06"", ""highway"": ""bus_stop"", ""name"": ""Dreiliņu rotācijas aplis"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/293858734,node,293858734,Dreiliņu veikals,56.9433751,24.2510055,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Dreiliņu veikals"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/293862788,node,293862788,Liepziedi,56.9432419,24.2574655,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Liepziedi"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/293875782,node,293875782,Darbnīcas,56.9449177,24.2903137,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""bus_routes"": ""829;830;831;835"", ""highway"": ""bus_stop"", ""name"": ""Darbnīcas"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/293875784,node,293875784,Pagrieziens uz Juglas papīrfabriku,56.9452091,24.3008046,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""no"", ""highway"": ""bus_stop"", ""name"": ""Pagrieziens uz Juglas papīrfabriku"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/293886342,node,293886342,Tallinas iela,56.9624381,24.1359457,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Tallinas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/293887255,node,293887255,Cēsu iela,56.965536,24.1433495,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Cēsu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""trolleybus"": ""yes""}"
node/293890733,node,293890733,Gustava Zemgala gatve,56.9737304,24.1686823,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Gustava Zemgala gatve"", ""name:etymology"": ""Gustavs Zemgals"", ""name:etymology:wikidata"": ""Q366054"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/293899847,node,293899847,Dreiliņi/Jaunbiķeri,56.9504272,24.2434262,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""Dreiliņi/Jaunbiķeri"", ""public_transport"": ""platform""}"
node/294181377,node,294181377,Slāvu rotācijas aplis (Krustpils ielā),56.9293083,24.1829221,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Slāvu rotācijas aplis (Krustpils ielā)"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/294181382,node,294181382,Katlakalna iela,56.9302309,24.1991338,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Katlakalna iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/294184892,node,294184892,Katlakalna iela,56.9317121,24.201851,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Katlakalna iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/294185258,node,294185258,Jukuma Vācieša iela,56.9315736,24.2116332,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Jukuma Vācieša iela"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/294196534,node,294196534,Žīguru iela,56.9369459,24.2248237,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Žīguru iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/294198479,node,294198479,Rembates iela,56.9394548,24.2326493,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Rembates iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/294200171,node,294200171,Rembates iela,56.9390077,24.2303201,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Rembates iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/294200174,node,294200174,Žīguru iela,56.9369983,24.2243563,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Žīguru iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/294200193,node,294200193,Jukuma Vācieša iela,56.931594,24.2100802,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Jukuma Vācieša iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/294203160,node,294203160,Pavasara gatve,56.9340446,24.2020468,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Pavasara gatve"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/294204053,node,294204053,Rudens iela,56.9372481,24.2034162,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""check_date:shelter"": ""2024-08-30"", ""highway"": ""bus_stop"", ""name"": ""Rudens iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/294208068,node,294208068,Dzeņu iela,56.9390933,24.2064623,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Dzeņu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/294212937,node,294212937,Ulbrokas iela,56.9388731,24.2153296,bus_stop,,,"{""bench"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Ulbrokas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/294213032,node,294213032,Salnas iela,56.9443708,24.2174928,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Salnas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/295399629,node,295399629,Dienvidu tilts,56.9215381,24.1702173,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Dienvidu tilts"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/295403915,node,295403915,Ķengaraga iela,56.9187549,24.1734011,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Ķengaraga iela"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/295404866,node,295404866,Sesku iela,56.9452739,24.1832945,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Sesku iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/295408120,node,295408120,Sergeja Eizenšteina iela,56.9614532,24.2322009,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Sergeja Eizenšteina iela"", ""name:etymology"": ""Sergejs Eizenšteins"", ""name:etymology:wikidata"": ""Q8003"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/295417193,node,295417193,"Sporta bāze ""Biķernieki""",56.9661549,24.2335639,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Sporta bāze \""Biķernieki\"""", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/295417304,node,295417304,Motormuzejs,56.9703584,24.2301397,bus_stop,Rigas Satiksme,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Motormuzejs"", ""operator"": ""Rigas Satiksme"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/295425281,node,295425281,Celmu iela,56.9747278,24.2325475,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""check_date:shelter"": ""2026-03-06"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Celmu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/295426268,node,295426268,Ūdeļu iela,56.9755546,24.2528361,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Ūdeļu iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/295657462,node,295657462,Valdeķu iela,56.9145471,24.0965396,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:tactile_paving"": ""2022-09-01"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Valdeķu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
node/296233666,node,296233666,Jaunbiķeri,56.9511626,24.2438191,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""Jaunbiķeri"", ""public_transport"": ""platform""}"
node/296234964,node,296234964,Ciemupes iela,56.9879865,24.2444665,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Ciemupes iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/298221321,node,298221321,Ilūkstes iela,56.9317469,24.1939736,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""check_date:shelter"": ""2024-07-23"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Ilūkstes iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/298234882,node,298234882,Murjāņu iela,56.9788112,24.2501253,bus_stop,,,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Murjāņu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/298245701,node,298245701,Kvēles iela,56.9807776,24.2439132,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""departures_board"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kvēles iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes"", ""wheelchair"": ""yes""}"
node/298246634,node,298246634,Slēpotāju iela,56.9847658,24.239208,bus_stop,,,"{""departures_board"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Slēpotāju iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/298246635,node,298246635,Slēpotāju iela,56.985529,24.2390349,bus_stop,,,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Slēpotāju iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/298274613,node,298274613,Brīvības gatve,56.9885609,24.237527,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Brīvības gatve"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/298274898,node,298274898,Rožu iela,56.9975885,24.27722,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Rožu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/300843322,node,300843322,Zolitūdes D/P,56.9482548,24.0249641,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Zolitūdes D/P"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/300843324,node,300843324,Rostokas iela 16,56.9495872,24.0060949,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Rostokas iela 16"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
node/300843325,node,300843325,Imantas stacija,56.9495225,24.0011684,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Imantas stacija"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/300843327,node,300843327,Imantas stacija,56.9497239,24.0000564,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""no"", ""bus"": ""yes"", ""departures_board"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Imantas stacija"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/300843328,node,300843328,Mežmalas iela,56.9475045,24.0005739,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Mežmalas iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/300843331,node,300843331,Mežmalas iela,56.9461557,24.0012613,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Mežmalas iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/300843398,node,300843398,Gramzdas iela,56.944002,24.003284,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Gramzdas iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
